,y,clusters
156391,Group 1,0
156392,Group 1,0
156393,Group 2,0
156394,Group 1,1
156395,Group 2,1
156396,Group 1,0
156397,Group 3,3
156398,Group 2,0
156399,Group 2,1
156400,Group 1,0
156401,Group 2,0
156402,Group 1,0
156403,Group 1,0
156404,Group 1,0
156405,Group 1,0
156406,Group 1,0
156407,Group 1,0
156408,Group 1,0
156409,Group 1,2
156410,Group 1,0
156411,Group 2,0
156412,Group 1,0
156413,Group 1,1
156414,Group 1,0
156415,Group 2,2
156416,Group 3,0
156417,Group 1,3
156418,Group 2,0
156419,Group 2,0
156420,Group 4,0
156421,Group 1,0
156422,Group 1,0
156423,Group 2,0
156424,Group 1,2
156425,Group 4,0
156426,Group 3,0
156427,Group 2,0
156428,Group 1,0
156429,Group 2,0
156430,Group 1,0
156431,Group 1,0
156432,Group 1,0
156433,Group 4,0
156434,Group 1,0
156435,Group 4,0
156436,Group 4,0
156437,Group 1,3
156438,Group 2,0
156439,Group 4,0
156440,Group 1,0
156441,Group 2,3
156442,Group 3,0
156443,Group 1,3
156444,Group 1,0
156445,Group 4,0
156446,Group 1,0
156447,Group 1,0
156448,Group 1,0
156449,Group 4,0
156450,Group 2,0
156451,Group 1,2
156452,Group 1,0
156453,Group 2,0
156454,Group 1,0
156455,Group 2,0
156456,Group 3,3
156457,Group 1,0
156458,Group 1,2
156459,Group 2,0
156460,Group 2,0
156461,Group 1,0
156462,Group 1,0
156463,Group 4,0
156464,Group 3,0
156465,Group 2,1
156466,Group 2,0
156467,Group 2,0
156468,Group 2,0
156469,Group 2,0
156470,Group 1,0
156471,Group 1,0
156472,Group 2,0
156473,Group 2,0
156474,Group 1,0
156475,Group 1,0
156476,Group 1,0
156477,Group 4,0
156478,Group 2,0
156479,Group 1,0
156480,Group 4,2
156481,Group 1,0
156482,Group 4,0
156483,Group 3,0
156484,Group 2,0
156485,Group 3,0
156486,Group 2,0
156487,Group 2,2
156488,Group 1,3
156489,Group 4,0
156490,Group 1,1
156491,Group 1,0
156492,Group 3,0
156493,Group 1,0
156494,Group 1,0
156495,Group 1,0
156496,Group 1,0
156497,Group 1,0
156498,Group 1,0
156499,Group 1,0
156500,Group 2,0
156501,Group 4,0
156502,Group 1,0
156503,Group 2,0
156504,Group 1,0
156505,Group 1,0
156506,Group 1,3
156507,Group 1,0
156508,Group 3,0
156509,Group 1,0
156510,Group 2,1
156511,Group 2,3
156512,Group 2,2
156513,Group 1,0
156514,Group 4,0
156515,Group 2,0
156516,Group 1,0
156517,Group 2,0
156518,Group 2,0
156519,Group 1,0
156520,Group 2,0
156521,Group 1,0
156522,Group 2,0
156523,Group 1,2
156524,Group 1,0
156525,Group 2,1
156526,Group 1,3
156527,Group 2,0
156528,Group 2,0
156529,Group 1,0
156530,Group 1,0
156531,Group 1,0
156532,Group 1,0
156533,Group 1,1
156534,Group 3,0
156535,Group 1,0
156536,Group 1,0
156537,Group 1,2
156538,Group 3,0
156539,Group 2,0
156540,Group 4,0
156541,Group 2,0
156542,Group 3,3
156543,Group 2,3
156544,Group 1,0
156545,Group 3,0
156546,Group 4,0
156547,Group 3,0
156548,Group 2,0
156549,Group 2,0
156550,Group 1,0
156551,Group 1,3
156552,Group 1,0
156553,Group 3,0
156554,Group 1,0
156555,Group 3,0
156556,Group 1,0
156557,Group 2,0
156558,Group 1,0
156559,Group 1,0
156560,Group 2,1
156561,Group 2,0
156562,Group 2,3
156563,Group 1,0
156564,Group 4,0
156565,Group 1,0
156566,Group 4,0
156567,Group 4,0
156568,Group 2,0
156569,Group 1,0
156570,Group 1,1
156571,Group 2,0
156572,Group 2,0
156573,Group 2,0
156574,Group 1,0
156575,Group 1,0
156576,Group 1,0
156577,Group 1,0
156578,Group 4,0
156579,Group 1,0
156580,Group 2,0
156581,Group 1,0
156582,Group 2,0
156583,Group 1,1
156584,Group 1,0
156585,Group 4,0
156586,Group 1,0
156587,Group 1,0
156588,Group 1,2
156589,Group 2,0
156590,Group 1,0
156591,Group 1,0
156592,Group 3,0
156593,Group 1,0
156594,Group 4,0
156595,Group 1,2
156596,Group 4,0
156597,Group 1,0
156598,Group 2,1
156599,Group 2,0
156600,Group 3,0
156601,Group 2,1
156602,Group 2,0
156603,Group 1,0
156604,Group 1,0
156605,Group 1,0
156606,Group 2,0
156607,Group 1,1
156608,Group 1,0
156609,Group 1,0
156610,Group 2,0
156611,Group 3,1
156612,Group 1,2
156613,Group 2,3
156614,Group 1,0
156615,Group 1,0
156616,Group 1,1
156617,Group 3,0
156618,Group 1,1
156619,Group 2,0
156620,Group 1,1
156621,Group 3,0
156622,Group 2,0
156623,Group 1,0
156624,Group 1,3
156625,Group 1,0
156626,Group 3,0
156627,Group 1,0
156628,Group 2,0
156629,Group 2,0
156630,Group 3,0
156631,Group 1,1
156632,Group 1,0
156633,Group 1,0
156634,Group 3,0
156635,Group 2,0
156636,Group 1,0
156637,Group 1,0
156638,Group 4,0
156639,Group 1,0
156640,Group 2,0
156641,Group 4,0
156642,Group 3,1
156643,Group 1,3
156644,Group 1,0
156645,Group 2,0
156646,Group 1,1
156647,Group 1,0
156648,Group 1,2
156649,Group 1,0
156650,Group 2,0
156651,Group 1,1
156652,Group 4,0
156653,Group 1,0
156654,Group 1,0
156655,Group 2,1
156656,Group 2,1
156657,Group 2,3
156658,Group 2,0
156659,Group 2,1
156660,Group 2,0
156661,Group 3,0
156662,Group 3,0
156663,Group 1,1
156664,Group 3,0
156665,Group 2,3
156666,Group 2,0
156667,Group 2,0
156668,Group 4,0
156669,Group 1,0
156670,Group 2,0
156671,Group 2,0
156672,Group 2,0
156673,Group 1,1
156674,Group 1,0
156675,Group 1,0
156676,Group 1,0
156677,Group 2,0
156678,Group 1,0
156679,Group 1,0
156680,Group 2,0
156681,Group 1,0
156682,Group 1,0
156683,Group 4,0
156684,Group 1,0
156685,Group 2,0
156686,Group 1,0
156687,Group 1,0
156688,Group 1,0
156689,Group 3,0
156690,Group 4,0
156691,Group 2,0
156692,Group 1,0
156693,Group 1,1
156694,Group 1,0
156695,Group 3,0
156696,Group 2,0
156697,Group 1,0
156698,Group 2,0
156699,Group 1,1
156700,Group 1,1
156701,Group 1,0
156702,Group 2,0
156703,Group 1,0
156704,Group 1,0
156705,Group 4,0
156706,Group 4,0
156707,Group 2,0
156708,Group 1,3
156709,Group 1,0
156710,Group 4,3
156711,Group 1,1
156712,Group 1,0
156713,Group 3,0
156714,Group 1,0
156715,Group 1,0
156716,Group 1,0
156717,Group 1,0
156718,Group 1,0
156719,Group 3,0
156720,Group 1,0
156721,Group 1,1
156722,Group 3,0
156723,Group 1,0
156724,Group 1,0
156725,Group 4,2
156726,Group 1,0
156727,Group 3,0
156728,Group 3,3
156729,Group 1,1
156730,Group 2,0
156731,Group 1,0
156732,Group 2,0
156733,Group 1,0
156734,Group 1,0
156735,Group 1,0
156736,Group 1,0
156737,Group 1,0
156738,Group 1,0
156739,Group 2,0
156740,Group 2,0
156741,Group 1,0
156742,Group 2,0
156743,Group 3,0
156744,Group 1,0
156745,Group 1,0
156746,Group 1,0
156747,Group 1,0
156748,Group 1,0
156749,Group 1,0
156750,Group 1,2
156751,Group 4,0
156752,Group 1,1
156753,Group 3,0
156754,Group 1,2
156755,Group 3,0
156756,Group 2,0
156757,Group 4,0
156758,Group 1,0
156759,Group 2,0
156760,Group 3,0
156761,Group 1,0
156762,Group 1,0
156763,Group 2,3
156764,Group 1,0
156765,Group 1,2
156766,Group 1,0
156767,Group 1,0
156768,Group 3,0
156769,Group 1,0
156770,Group 2,2
156771,Group 1,0
156772,Group 3,0
156773,Group 1,3
156774,Group 1,0
156775,Group 1,0
156776,Group 2,0
156777,Group 1,0
156778,Group 2,0
156779,Group 1,0
156780,Group 2,1
156781,Group 1,0
156782,Group 1,0
156783,Group 2,0
156784,Group 2,0
156785,Group 1,3
156786,Group 1,0
156787,Group 1,0
156788,Group 1,0
156789,Group 1,1
156790,Group 1,0
156791,Group 1,0
156792,Group 2,0
156793,Group 1,2
156794,Group 1,0
156795,Group 1,0
156796,Group 1,0
156797,Group 2,0
156798,Group 3,0
156799,Group 1,3
156800,Group 1,0
156801,Group 1,0
156802,Group 1,0
156803,Group 1,0
156804,Group 1,0
156805,Group 1,3
156806,Group 4,0
156807,Group 2,0
156808,Group 2,0
156809,Group 1,0
156810,Group 1,0
156811,Group 2,0
156812,Group 2,0
156813,Group 1,2
156814,Group 1,0
156815,Group 2,2
156816,Group 1,0
156817,Group 4,0
156818,Group 4,0
156819,Group 2,0
156820,Group 1,0
156821,Group 1,0
156822,Group 1,1
156823,Group 1,0
156824,Group 2,0
156825,Group 3,0
156826,Group 2,0
156827,Group 2,0
156828,Group 4,0
156829,Group 2,0
156830,Group 2,0
156831,Group 1,0
156832,Group 4,0
156833,Group 2,0
156834,Group 1,0
156835,Group 4,0
156836,Group 4,0
156837,Group 4,0
156838,Group 1,1
156839,Group 1,0
156840,Group 1,1
156841,Group 1,0
156842,Group 1,0
156843,Group 1,0
156844,Group 2,3
156845,Group 3,0
156846,Group 1,2
156847,Group 1,0
156848,Group 1,0
156849,Group 3,0
156850,Group 2,0
156851,Group 3,0
156852,Group 1,0
156853,Group 2,0
156854,Group 1,0
156855,Group 1,0
156856,Group 3,0
156857,Group 2,0
156858,Group 4,0
156859,Group 1,0
156860,Group 1,0
156861,Group 1,0
156862,Group 1,1
156863,Group 1,0
156864,Group 4,0
156865,Group 1,0
156866,Group 1,3
156867,Group 4,0
156868,Group 1,0
156869,Group 2,1
156870,Group 1,2
156871,Group 1,0
156872,Group 3,0
156873,Group 4,0
156874,Group 1,0
156875,Group 4,0
156876,Group 2,0
156877,Group 4,0
156878,Group 1,0
156879,Group 1,0
156880,Group 1,0
156881,Group 1,0
156882,Group 1,1
156883,Group 1,0
156884,Group 2,0
156885,Group 3,0
156886,Group 1,0
156887,Group 1,0
156888,Group 1,1
156889,Group 2,0
156890,Group 1,0
156891,Group 1,0
156892,Group 1,0
156893,Group 1,0
156894,Group 1,0
156895,Group 1,0
156896,Group 1,0
156897,Group 1,1
156898,Group 2,0
156899,Group 3,0
156900,Group 4,0
156901,Group 1,3
156902,Group 1,0
156903,Group 3,0
156904,Group 1,0
156905,Group 1,0
156906,Group 4,0
156907,Group 1,0
156908,Group 1,0
156909,Group 1,0
156910,Group 2,0
156911,Group 1,2
156912,Group 1,0
156913,Group 2,1
156914,Group 2,0
156915,Group 1,0
156916,Group 1,0
156917,Group 1,0
156918,Group 4,0
156919,Group 1,0
156920,Group 2,0
156921,Group 2,0
156922,Group 1,0
156923,Group 1,1
156924,Group 1,1
156925,Group 2,0
156926,Group 1,0
156927,Group 1,1
156928,Group 1,0
156929,Group 1,0
156930,Group 2,0
156931,Group 3,0
156932,Group 2,0
156933,Group 4,0
156934,Group 4,0
156935,Group 1,0
156936,Group 1,0
156937,Group 1,1
156938,Group 1,0
156939,Group 4,0
156940,Group 4,1
156941,Group 3,0
156942,Group 1,0
156943,Group 1,1
156944,Group 1,0
156945,Group 1,0
156946,Group 1,0
156947,Group 1,2
156948,Group 1,0
156949,Group 4,0
156950,Group 4,0
156951,Group 2,0
156952,Group 2,0
156953,Group 1,1
156954,Group 2,0
156955,Group 1,2
156956,Group 1,0
156957,Group 4,0
156958,Group 1,0
156959,Group 1,0
156960,Group 1,0
156961,Group 4,0
156962,Group 1,0
156963,Group 4,1
156964,Group 4,0
156965,Group 1,0
156966,Group 1,0
156967,Group 4,0
156968,Group 2,0
156969,Group 2,0
156970,Group 1,0
156971,Group 1,0
156972,Group 1,0
156973,Group 1,0
156974,Group 4,0
156975,Group 1,0
156976,Group 1,0
156977,Group 1,0
156978,Group 4,0
156979,Group 2,0
156980,Group 2,0
156981,Group 1,0
156982,Group 1,0
156983,Group 4,0
156984,Group 1,0
156985,Group 2,0
156986,Group 3,0
156987,Group 3,1
156988,Group 1,0
156989,Group 1,1
156990,Group 1,0
156991,Group 3,0
156992,Group 1,0
156993,Group 1,0
156994,Group 2,0
156995,Group 1,3
156996,Group 2,0
156997,Group 2,0
156998,Group 1,1
156999,Group 4,0
157000,Group 1,3
157001,Group 1,0
157002,Group 1,2
157003,Group 1,0
157004,Group 1,0
157005,Group 1,0
157006,Group 1,1
157007,Group 2,0
157008,Group 3,0
157009,Group 2,0
157010,Group 1,2
157011,Group 1,3
157012,Group 1,0
157013,Group 1,0
157014,Group 2,0
157015,Group 1,1
157016,Group 1,0
157017,Group 1,0
157018,Group 2,0
157019,Group 4,0
157020,Group 1,0
157021,Group 1,0
157022,Group 3,0
157023,Group 1,0
157024,Group 2,0
157025,Group 1,0
157026,Group 3,0
157027,Group 1,0
157028,Group 1,0
157029,Group 4,0
157030,Group 3,0
157031,Group 1,1
157032,Group 1,0
157033,Group 2,0
157034,Group 2,0
157035,Group 1,0
157036,Group 2,1
157037,Group 2,0
157038,Group 2,0
157039,Group 3,0
157040,Group 1,3
157041,Group 2,0
157042,Group 1,0
157043,Group 3,0
157044,Group 4,3
157045,Group 3,0
157046,Group 4,0
157047,Group 3,0
157048,Group 1,0
157049,Group 1,0
157050,Group 1,1
157051,Group 1,0
157052,Group 1,0
157053,Group 4,3
157054,Group 2,1
157055,Group 4,0
157056,Group 1,0
157057,Group 4,0
157058,Group 1,0
157059,Group 1,0
157060,Group 4,0
157061,Group 1,0
157062,Group 2,0
157063,Group 1,1
157064,Group 2,0
157065,Group 1,0
157066,Group 1,0
157067,Group 1,0
157068,Group 1,0
157069,Group 1,1
157070,Group 1,0
157071,Group 1,0
157072,Group 1,0
157073,Group 3,0
157074,Group 3,0
157075,Group 1,0
157076,Group 1,0
157077,Group 3,0
157078,Group 1,0
157079,Group 4,0
157080,Group 2,0
157081,Group 1,2
157082,Group 1,0
157083,Group 1,2
157084,Group 2,0
157085,Group 1,2
157086,Group 1,0
157087,Group 1,0
157088,Group 2,0
157089,Group 1,0
157090,Group 1,1
157091,Group 1,0
157092,Group 1,2
157093,Group 2,3
157094,Group 1,0
157095,Group 2,0
157096,Group 1,0
157097,Group 4,0
157098,Group 1,0
157099,Group 1,0
157100,Group 1,3
157101,Group 3,0
157102,Group 4,0
157103,Group 2,0
157104,Group 4,0
157105,Group 3,0
157106,Group 1,0
157107,Group 2,3
157108,Group 1,0
157109,Group 1,1
157110,Group 1,0
157111,Group 2,0
157112,Group 1,0
157113,Group 1,0
157114,Group 4,0
157115,Group 2,0
157116,Group 1,0
157117,Group 1,0
157118,Group 2,0
157119,Group 4,0
157120,Group 4,0
157121,Group 1,0
157122,Group 1,0
157123,Group 4,0
157124,Group 3,0
157125,Group 1,0
157126,Group 1,0
157127,Group 1,0
157128,Group 1,0
157129,Group 4,0
157130,Group 1,2
157131,Group 1,0
157132,Group 1,0
157133,Group 2,0
157134,Group 1,0
157135,Group 2,0
157136,Group 1,0
157137,Group 1,0
157138,Group 1,0
157139,Group 1,0
157140,Group 1,0
157141,Group 1,0
157142,Group 1,0
157143,Group 4,0
157144,Group 1,0
157145,Group 1,3
157146,Group 1,0
157147,Group 1,0
157148,Group 1,0
157149,Group 1,0
157150,Group 1,3
157151,Group 2,0
157152,Group 4,0
157153,Group 1,0
157154,Group 2,0
157155,Group 4,0
157156,Group 1,0
157157,Group 3,0
157158,Group 4,0
157159,Group 2,1
157160,Group 1,0
157161,Group 1,0
157162,Group 1,0
157163,Group 1,2
157164,Group 2,0
157165,Group 4,1
157166,Group 2,0
157167,Group 4,0
157168,Group 1,0
157169,Group 2,0
157170,Group 2,1
157171,Group 4,0
157172,Group 4,0
157173,Group 1,1
157174,Group 1,0
157175,Group 2,0
157176,Group 1,0
157177,Group 4,3
157178,Group 1,0
157179,Group 2,0
157180,Group 2,1
157181,Group 1,0
157182,Group 1,0
157183,Group 1,1
157184,Group 1,0
157185,Group 1,0
157186,Group 1,0
157187,Group 3,0
157188,Group 1,0
157189,Group 1,3
157190,Group 1,0
157191,Group 1,0
157192,Group 1,0
157193,Group 3,0
157194,Group 2,0
157195,Group 1,1
157196,Group 2,0
157197,Group 3,0
157198,Group 1,0
157199,Group 1,1
157200,Group 1,0
157201,Group 2,0
157202,Group 1,0
157203,Group 1,1
157204,Group 1,0
157205,Group 1,0
157206,Group 3,0
157207,Group 1,0
157208,Group 2,0
157209,Group 1,1
157210,Group 1,0
157211,Group 4,0
157212,Group 2,0
157213,Group 1,0
157214,Group 1,0
157215,Group 1,0
157216,Group 1,1
157217,Group 1,0
157218,Group 3,0
157219,Group 2,3
157220,Group 2,0
157221,Group 1,0
157222,Group 1,0
157223,Group 4,0
157224,Group 1,0
157225,Group 2,0
157226,Group 1,2
157227,Group 2,0
157228,Group 4,0
157229,Group 1,0
157230,Group 1,1
157231,Group 1,0
157232,Group 2,0
157233,Group 2,0
157234,Group 4,0
157235,Group 1,0
157236,Group 1,0
157237,Group 1,0
157238,Group 1,0
157239,Group 1,0
157240,Group 2,0
157241,Group 3,3
157242,Group 3,3
157243,Group 1,2
157244,Group 1,1
157245,Group 1,0
157246,Group 2,0
157247,Group 2,3
157248,Group 3,0
157249,Group 2,0
157250,Group 1,0
157251,Group 1,0
157252,Group 1,2
157253,Group 2,0
157254,Group 1,1
157255,Group 1,0
157256,Group 1,0
157257,Group 2,0
157258,Group 1,2
157259,Group 1,0
157260,Group 4,0
157261,Group 1,0
157262,Group 1,0
157263,Group 1,1
157264,Group 1,0
157265,Group 2,0
157266,Group 4,0
157267,Group 2,0
157268,Group 2,2
157269,Group 2,0
157270,Group 1,1
157271,Group 1,0
157272,Group 1,2
157273,Group 1,0
157274,Group 4,0
157275,Group 1,1
157276,Group 1,0
157277,Group 1,0
157278,Group 1,0
157279,Group 2,0
157280,Group 2,0
157281,Group 2,0
157282,Group 1,0
157283,Group 1,1
157284,Group 4,3
157285,Group 1,1
157286,Group 1,0
157287,Group 1,0
157288,Group 2,0
157289,Group 2,0
157290,Group 1,2
157291,Group 1,0
157292,Group 1,0
157293,Group 2,0
157294,Group 2,0
157295,Group 2,0
157296,Group 2,0
157297,Group 1,1
157298,Group 2,0
157299,Group 1,0
157300,Group 1,1
157301,Group 3,0
157302,Group 4,3
157303,Group 1,2
157304,Group 1,0
157305,Group 2,0
157306,Group 1,0
157307,Group 3,0
157308,Group 1,0
157309,Group 4,0
157310,Group 2,0
157311,Group 1,0
157312,Group 3,0
157313,Group 1,1
157314,Group 1,0
157315,Group 1,0
157316,Group 2,0
157317,Group 1,2
157318,Group 1,0
157319,Group 1,1
157320,Group 1,1
157321,Group 2,0
157322,Group 1,1
157323,Group 4,0
157324,Group 3,0
157325,Group 1,1
157326,Group 1,0
157327,Group 4,0
157328,Group 1,0
157329,Group 4,0
157330,Group 2,0
157331,Group 1,1
157332,Group 2,0
157333,Group 1,0
157334,Group 3,1
157335,Group 1,0
157336,Group 4,0
157337,Group 2,0
157338,Group 3,0
157339,Group 2,0
157340,Group 4,0
157341,Group 4,0
157342,Group 4,2
157343,Group 3,3
157344,Group 1,1
157345,Group 1,1
157346,Group 2,0
157347,Group 1,0
157348,Group 1,1
157349,Group 1,0
157350,Group 1,0
157351,Group 2,0
157352,Group 4,0
157353,Group 1,0
157354,Group 1,1
157355,Group 1,0
157356,Group 1,0
157357,Group 1,0
157358,Group 3,0
157359,Group 1,0
157360,Group 1,3
157361,Group 2,0
157362,Group 1,1
157363,Group 4,0
157364,Group 1,0
157365,Group 1,0
157366,Group 1,0
157367,Group 4,0
157368,Group 4,0
157369,Group 1,0
157370,Group 2,0
157371,Group 1,0
157372,Group 1,0
157373,Group 1,3
157374,Group 1,0
157375,Group 2,0
157376,Group 3,0
157377,Group 1,0
157378,Group 1,0
157379,Group 4,0
157380,Group 1,2
157381,Group 1,1
157382,Group 2,1
157383,Group 1,0
157384,Group 1,0
157385,Group 2,0
157386,Group 1,1
157387,Group 2,0
157388,Group 1,0
157389,Group 1,1
157390,Group 1,0
157391,Group 1,1
157392,Group 1,0
157393,Group 1,0
157394,Group 2,0
157395,Group 1,0
157396,Group 1,0
157397,Group 3,1
157398,Group 3,0
157399,Group 1,1
157400,Group 3,0
157401,Group 2,0
157402,Group 1,0
157403,Group 1,0
157404,Group 1,0
157405,Group 1,0
157406,Group 1,0
157407,Group 2,0
157408,Group 2,2
157409,Group 2,0
157410,Group 4,0
157411,Group 1,0
157412,Group 2,0
157413,Group 1,0
157414,Group 1,1
157415,Group 1,0
157416,Group 1,0
157417,Group 2,0
157418,Group 2,0
157419,Group 1,0
157420,Group 2,0
157421,Group 1,0
157422,Group 1,0
157423,Group 1,0
157424,Group 1,0
157425,Group 4,0
157426,Group 2,0
157427,Group 1,2
157428,Group 1,0
157429,Group 4,0
157430,Group 1,0
157431,Group 3,3
157432,Group 3,0
157433,Group 1,0
157434,Group 2,0
157435,Group 1,0
157436,Group 1,3
157437,Group 4,0
157438,Group 1,0
157439,Group 1,0
157440,Group 1,0
157441,Group 1,0
157442,Group 1,0
157443,Group 1,0
157444,Group 1,1
157445,Group 3,0
157446,Group 1,0
157447,Group 4,0
157448,Group 1,1
157449,Group 1,0
157450,Group 1,0
157451,Group 2,3
157452,Group 1,0
157453,Group 2,0
157454,Group 1,0
157455,Group 1,0
157456,Group 1,0
157457,Group 1,0
157458,Group 3,0
157459,Group 1,0
157460,Group 2,0
157461,Group 2,2
157462,Group 1,0
157463,Group 2,0
157464,Group 1,1
157465,Group 1,0
157466,Group 3,0
157467,Group 1,0
157468,Group 1,2
157469,Group 1,2
157470,Group 2,0
157471,Group 1,0
157472,Group 2,0
157473,Group 1,0
157474,Group 1,2
157475,Group 1,2
157476,Group 1,0
157477,Group 4,0
157478,Group 3,0
157479,Group 1,1
157480,Group 1,3
157481,Group 2,0
157482,Group 1,0
157483,Group 4,0
157484,Group 2,0
157485,Group 1,0
157486,Group 2,0
157487,Group 2,0
157488,Group 1,0
157489,Group 1,0
157490,Group 1,0
157491,Group 2,0
157492,Group 1,1
157493,Group 1,0
157494,Group 4,0
157495,Group 2,0
157496,Group 2,0
157497,Group 2,0
157498,Group 4,0
157499,Group 2,0
157500,Group 1,0
157501,Group 2,0
157502,Group 1,0
157503,Group 2,0
157504,Group 1,0
157505,Group 2,0
157506,Group 2,0
157507,Group 1,0
157508,Group 1,0
157509,Group 1,0
157510,Group 1,0
157511,Group 3,0
157512,Group 1,0
157513,Group 1,3
157514,Group 4,0
157515,Group 1,0
157516,Group 1,0
157517,Group 1,0
157518,Group 1,0
157519,Group 1,0
157520,Group 3,0
157521,Group 2,0
157522,Group 2,0
157523,Group 2,0
157524,Group 2,1
157525,Group 1,0
157526,Group 3,0
157527,Group 1,0
157528,Group 2,0
157529,Group 4,0
157530,Group 1,0
157531,Group 2,0
157532,Group 1,0
157533,Group 2,0
157534,Group 1,0
157535,Group 1,0
157536,Group 1,1
157537,Group 2,1
157538,Group 4,0
157539,Group 3,0
157540,Group 1,0
157541,Group 3,0
157542,Group 2,0
157543,Group 1,2
157544,Group 1,0
157545,Group 1,0
157546,Group 3,0
157547,Group 2,0
157548,Group 4,0
157549,Group 2,0
157550,Group 4,3
157551,Group 1,0
157552,Group 1,2
157553,Group 1,0
157554,Group 1,0
157555,Group 2,0
157556,Group 1,3
157557,Group 4,0
157558,Group 1,0
157559,Group 2,0
157560,Group 1,2
157561,Group 2,0
157562,Group 1,0
157563,Group 2,0
157564,Group 1,0
157565,Group 1,3
157566,Group 2,0
157567,Group 1,3
157568,Group 2,0
157569,Group 1,0
157570,Group 2,0
157571,Group 1,0
157572,Group 1,0
157573,Group 1,3
157574,Group 1,0
157575,Group 1,0
157576,Group 1,0
157577,Group 1,1
157578,Group 2,2
157579,Group 1,0
157580,Group 1,0
157581,Group 1,0
157582,Group 1,0
157583,Group 1,0
157584,Group 4,0
157585,Group 2,0
157586,Group 2,3
157587,Group 1,0
157588,Group 1,2
157589,Group 1,0
157590,Group 1,0
157591,Group 1,0
157592,Group 3,0
157593,Group 2,0
157594,Group 3,0
157595,Group 3,0
157596,Group 2,1
157597,Group 1,0
157598,Group 4,0
157599,Group 1,0
157600,Group 1,1
157601,Group 1,2
157602,Group 1,1
157603,Group 1,0
157604,Group 1,0
157605,Group 1,2
157606,Group 1,0
157607,Group 1,1
157608,Group 1,0
157609,Group 4,0
157610,Group 3,0
157611,Group 2,0
157612,Group 2,3
157613,Group 2,0
157614,Group 2,2
157615,Group 1,2
157616,Group 1,0
157617,Group 1,0
157618,Group 1,0
157619,Group 1,1
157620,Group 1,0
157621,Group 2,0
157622,Group 1,0
157623,Group 2,0
157624,Group 1,0
157625,Group 1,0
157626,Group 2,3
157627,Group 4,0
157628,Group 1,0
157629,Group 1,0
157630,Group 1,0
157631,Group 1,0
157632,Group 1,0
157633,Group 2,2
157634,Group 1,0
157635,Group 4,0
157636,Group 3,3
157637,Group 1,0
157638,Group 2,1
157639,Group 1,2
